Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Range,Price_Change,Pct_change,Prev_Close,Returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Avg_Gain,Avg_Loss,RSI,Upper_BB,Lower_BB,ATR,Prev_Volume,Volume_Pct_Change,OBV,Lag_Close_1,Lag_Close_2,Lag_Close_3,Day_of_Week,Month,Quarter
2021-01-14,507.350006,514.5,499.579987,500.859985,500.859985,4177400,14.920012999999983,-6.490021000000013,-0.012792,507.790009,-0.013647,502.48,510.62,517.88,510.81,513.14,-2.329999999999984,2.82,-5.149999999999984,4.03,5.01,44.58,544.24,491.52,15.84,5032100,-0.16985,3321500,507.790009,494.25,499.100006,5,1,1
2021-01-15,500.0,506.320007,495.100006,497.980011,497.980011,5895800,11.220000999999968,-2.0199890000000096,-0.00404,500.859985,-0.00575,500.0,506.34,516.54,507.99,509.44,-1.4499999999999886,1.43,-2.8799999999999883,4.03,5.18,43.76,544.0999999999999,488.97999999999996,16.13,4177400,0.411356,-2574300,500.859985,507.790009,494.25,6,1,1
2021-01-19,501.0,509.25,493.540009,501.769989,501.769989,12315800,15.709991000000002,0.7699890000000096,0.001537,497.980011,0.007611,500.53,504.23,514.98,509.21,509.88,-0.6700000000000159,0.24,-0.9100000000000159,3.94,5.18,43.2,542.1800000000001,487.78000000000003,16.07,5895800,1.088911,9741500,497.980011,500.859985,507.790009,3,1,1
2021-01-20,565.419983,593.289978,556.859985,586.340027,586.340027,32637500,36.42999299999997,20.92004399999996,0.036999,501.769989,0.168543,518.95,510.79,517.58,518.67,515.83,2.839999999999918,-0.28,3.1199999999999184,9.14,5.18,63.83,558.86,476.30000000000007,21.1,12315800,1.650051,42379000,501.769989,497.980011,500.859985,4,1,1
2021-01-21,582.450012,588.75,570.400024,579.840027,579.840027,11802100,18.34997599999997,-2.6099850000000515,-0.004481,586.340027,-0.011086,533.36,518.72,520.12,527.8,523.17,4.6299999999999955,-0.13,4.759999999999995,9.14,5.19,63.78,569.78,470.46000000000004,21.73,32637500,-0.638388,30576900,586.340027,501.769989,497.980011,5,1,1
2021-01-22,582.099976,583.98999,564.349976,565.169983,565.169983,7550800,19.640014000000065,-16.929992999999968,-0.029084,579.840027,-0.0253,546.22,524.35,522.01,530.81,525.93,4.8799999999999955,0.17,4.7099999999999955,7.99,6.24,56.15,575.55,468.46999999999997,21.53,11802100,-0.360216,23026100,579.840027,586.340027,501.769989,6,1,1
2021-01-25,567.0,569.75,548.650024,556.780029,556.780029,7207300,21.09997599999997,-10.219970999999987,-0.018025,565.169983,-0.014845,557.98,528.99,524.13,535.94,528.89,7.050000000000068,1.0,6.050000000000068,7.99,5.56,58.97,579.71,468.55,21.2,7550800,-0.045492,15818800,565.169983,579.840027,586.340027,2,1,1
2021-01-26,554.72998,567.98999,554.059998,561.929993,561.929993,5023800,13.929992000000084,7.200013000000013,0.012979,556.780029,0.00925,570.01,535.27,526.53,540.14,532.43,7.710000000000036,2.09,5.6200000000000365,8.35,5.42,60.64,584.37,468.68999999999994,21.42,7207300,-0.302957,20842600,556.780029,565.169983,579.840027,3,1,1
2021-01-27,550.710022,556.419983,515.72998,523.280029,523.280029,8670300,40.69000300000005,-27.429992999999968,-0.049808,561.929993,-0.068781,557.4,538.17,526.74,536.03,531.96,4.069999999999936,2.97,1.0999999999999361,8.35,6.73,55.37,584.5,468.98,23.2,5023800,0.725845,12172300,561.929993,556.780029,565.169983,4,1,1
2021-01-28,535.880005,553.150024,530.73999,538.599976,538.599976,5969000,22.410033999999996,2.719970999999987,0.005076,523.280029,0.029277,549.15,541.26,527.12,535.77,531.71,4.059999999999945,3.68,0.37999999999994527,8.85,6.73,56.8,585.1,469.14,24.19,8670300,-0.311558,18141300,523.280029,561.929993,556.780029,5,1,1
2021-01-29,538.0,541.0,530.179993,532.390015,532.390015,4325300,10.820007000000032,-5.6099850000000515,-0.010427,538.599976,-0.01153,542.6,544.41,527.51,537.07,531.54,5.530000000000086,4.46,1.0700000000000864,8.74,7.17,54.93,585.51,469.51,24.34,5969000,-0.275373,13816000,538.599976,523.280029,561.929993,6,1,1
2021-02-01,536.789978,545.059998,531.72998,539.039978,539.039978,3547500,13.330017999999995,2.25,0.004192,532.390015,0.012491,539.05,548.51,527.43,536.44,530.36,6.080000000000041,5.21,0.870000000000041,9.22,6.36,59.18,585.3499999999999,469.50999999999993,24.38,4325300,-0.179826,17363500,532.390015,538.599976,523.280029,2,2,1
2021-02-02,542.01001,555.47998,538.929993,548.159973,548.159973,3767600,16.549986999999987,6.149963000000071,0.011347,539.039978,0.016919,536.29,553.15,528.69,537.86,531.61,6.25,5.58,0.6699999999999999,9.87,6.02,62.11,587.2900000000001,470.09000000000003,24.46,3547500,0.062044,21131100,539.039978,532.390015,538.599976,3,2,1
2021-02-03,550.169983,550.47998,538.23999,539.450012,539.450012,3172300,12.23998999999992,-10.719970999999987,-0.019485,548.159973,-0.015889,539.53,548.46,529.63,538.61,532.89,5.720000000000027,5.71,0.01000000000002732,8.9,6.64,57.27,588.31,470.95,23.96,3767600,-0.158005,17958800,548.159973,539.039978,532.390015,4,2,1
2021-02-04,539.809998,559.47998,537.51001,552.159973,552.159973,5164500,21.96996999999999,12.349975000000086,0.022878,539.450012,0.023561,542.24,545.7,532.21,552.09,535.9,16.190000000000055,6.96,9.230000000000054,9.81,6.14,61.5,590.0300000000001,474.39000000000004,24.46,3172300,0.627999,23123300,539.450012,548.159973,539.039978,5,2,1
2021-02-05,552.26001,554.440002,545.47998,550.789978,550.789978,2376200,8.960022000000095,-1.4700319999999465,-0.002662,552.159973,-0.002481,545.92,544.26,534.3,551.01,536.16,14.850000000000023,7.83,7.020000000000023,9.81,6.04,61.89,591.5999999999999,476.99999999999994,24.3,5164500,-0.539897,20747100,552.159973,539.450012,548.159973,6,2,1
2021-02-08,555.0,555.0,543.700012,547.919983,547.919983,2791700,11.299987999999985,-7.080016999999998,-0.012757,550.789978,-0.005211,547.7,543.37,536.18,548.56,539.21,9.349999999999909,8.01,1.3399999999999093,9.54,6.24,60.46,592.6199999999999,479.73999999999995,23.98,2376200,0.174859,17955400,550.789978,552.159973,539.450012,2,2,1
2021-02-09,546.0,566.0,543.0,559.070007,559.070007,3703500,23.0,13.070007000000032,0.023938,547.919983,0.02035,549.88,543.09,539.18,549.05,538.27,10.779999999999973,8.76,2.019999999999973,4.29,6.24,40.74,593.68,484.67999999999995,19.09,2791700,0.326611,21658900,547.919983,550.789978,552.159973,3,2,1
2021-02-10,562.5,566.650024,553.460022,563.590027,563.590027,3991300,13.19000200000005,1.0900269999999637,0.001938,559.070007,0.008085,554.71,547.12,542.65,551.98,539.86,12.120000000000005,9.65,2.470000000000004,4.62,5.78,44.42,593.8299999999999,491.46999999999997,18.72,3703500,0.07771,25650200,559.070007,547.919983,550.789978,4,2,1
2021-02-11,564.440002,565.929993,554.219971,557.590027,557.590027,2730600,11.71002199999998,-6.849975000000086,-0.012136,563.590027,-0.010646,555.79,549.02,545.14,547.64,538.43,9.210000000000036,10.06,-0.8499999999999641,4.62,5.16,47.24,593.98,496.29999999999995,18.15,3991300,-0.315862,22919600,563.590027,559.070007,547.919983,5,2,1
2021-02-12,556.940002,561.25,550.849976,556.52002,556.52002,2197100,10.40002400000003,-0.4199820000000045,-7.54E-4,557.590027,-0.001919,556.94,551.43,547.92,551.07,540.91,10.160000000000082,10.51,-0.34999999999991793,4.62,4.63,49.95,592.26,503.5799999999999,17.39,2730600,-0.195378,20722500,557.590027,563.590027,559.070007,6,2,1
2021-02-16,557.289978,563.630005,552.72998,557.280029,557.280029,2624100,10.900025000000028,-0.00994900000000598,-1.8E-5,556.52002,0.001366,558.81,553.25,550.88,551.19,542.32,8.870000000000005,10.81,-1.939999999999996,4.3,4.63,48.15,588.6,513.16,17.17,2197100,0.194347,23346600,556.52002,557.590027,563.590027,3,2,1
2021-02-17,550.98999,555.25,543.030029,551.340027,551.340027,2069600,12.219970999999987,0.3500369999999293,6.35E-4,557.280029,-0.010659,557.26,553.57,553.36,552.11,541.46,10.649999999999977,11.35,-0.7000000000000224,4.3,2.3,65.15,583.1800000000001,523.54,14.89,2624100,-0.211311,21277000,557.280029,556.52002,557.590027,4,2,1
2021-02-18,549.0,550.0,538.22998,548.219971,548.219971,2456200,11.770020000000045,-0.7800290000000132,-0.001421,551.340027,-0.005659,554.19,554.45,551.46,552.74,541.31,11.430000000000064,10.82,0.6100000000000634,3.21,2.52,56.02,576.96,525.96,13.7,2069600,0.186799,18820800,551.340027,557.280029,556.52002,5,2,1
2021-02-19,548.0,548.98999,538.809998,540.219971,540.219971,2841500,10.179992000000084,-7.780029000000013,-0.014197,548.219971,-0.014593,550.72,553.25,549.48,549.64,543.06,6.580000000000041,9.91,-3.329999999999959,3.21,2.65,54.78,571.64,527.32,13.65,2456200,0.156868,15979300,548.219971,551.340027,557.280029,6,2,1
2021-02-22,534.98999,541.789978,530.789978,533.780029,533.780029,3078600,11.0,-1.2099610000000212,-0.002262,540.219971,-0.011921,546.17,551.55,547.91,548.91,541.43,7.480000000000018,9.7,-2.219999999999981,2.73,3.11,46.75,569.8299999999999,525.99,13.48,2841500,0.083442,12900700,540.219971,548.219971,551.340027,2,2,1
2021-02-23,525.0,548.539978,518.280029,546.150024,546.150024,4136500,30.259949000000006,21.15002400000003,0.040286,533.780029,0.023174,543.94,551.38,547.37,548.3,541.39,6.909999999999968,9.27,-2.3600000000000314,2.97,3.11,48.85,568.89,525.85,14.46,3078600,0.34363,17037200,533.780029,540.219971,548.219971,3,2,1
2021-02-24,539.799988,556.849976,539.070007,553.409973,553.409973,3245000,17.779968999999937,13.609985000000052,0.025213,546.150024,0.013293,544.36,550.81,546.95,548.7,542.8,5.900000000000091,8.58,-2.679999999999909,3.48,2.49,58.29,567.59,526.3100000000001,14.86,4136500,-0.21552,20282200,546.150024,533.780029,540.219971,4,2,1
2021-02-25,550.27002,556.47998,535.75,546.700012,546.700012,4252900,20.729979999999955,-3.57000800000003,-0.006488,553.409973,-0.012125,544.05,549.12,548.12,549.89,554.52,-4.6299999999999955,7.04,-11.669999999999995,2.58,2.97,46.49,565.5,530.74,14.77,3245000,0.310601,16029300,553.409973,546.150024,533.780029,5,2,1
2021-02-26,546.51001,553.090027,538.0,538.849976,538.849976,3755600,15.090026999999964,-7.660033999999996,-0.014016,546.700012,-0.014359,543.78,547.25,548.13,548.8,552.48,-3.6800000000000637,5.5,-9.180000000000064,2.58,3.43,42.93,565.49,530.77,15.21,4252900,-0.116932,12273700,546.700012,553.409973,546.150024,6,2,1
2021-03-01,545.570007,552.140015,542.0,550.640015,550.640015,3041400,10.140014999999948,5.070007999999916,0.009293,538.849976,0.02188,547.15,546.66,549.04,548.28,550.36,-2.080000000000041,4.28,-6.360000000000041,3.42,3.22,51.51,564.74,533.3399999999999,15.35,3755600,-0.190169,15315100,538.849976,546.700012,553.409973,2,3,1
2021-03-02,553.340027,556.98999,546.02002,547.820007,547.820007,3042200,10.96996999999999,-5.520019999999931,-0.009976,550.640015,-0.005121,547.48,545.71,549.48,548.06,549.04,-0.9800000000000182,2.99,-3.9700000000000184,2.62,3.43,43.31,564.48,534.48,14.49,3041400,2.63E-4,12272900,550.640015,538.849976,546.700012,3,3,1
2021-03-03,545.929993,548.01001,517.809998,520.700012,520.700012,5362400,30.200012000000015,-25.229980999999952,-0.046215,547.820007,-0.049505,540.94,542.65,548.11,543.96,547.63,-3.669999999999959,1.31,-4.97999999999996,2.3,5.36,30.03,567.89,528.33,15.71,3042200,0.762672,6910500,547.820007,550.640015,538.849976,4,3,1
2021-03-04,521.5,531.5,507.679993,511.290009,511.290009,5034800,23.820006999999976,-10.209991000000002,-0.019578,520.700012,-0.018072,533.86,538.96,546.7,538.13,539.72,-1.5900000000000318,0.41,-2.000000000000032,2.3,5.61,29.08,572.24,521.1600000000001,16.57,5362400,-0.061092,1875700,520.700012,547.820007,550.640015,5,3,1
2021-03-05,511.980011,517.76001,498.790009,516.390015,516.390015,5070000,18.970000999999968,4.410003999999958,0.008614,511.290009,0.009975,529.37,536.57,544.91,534.37,540.06,-5.689999999999941,-1.06,-4.62999999999994,2.66,5.53,32.48,573.65,516.17,17.18,5034800,0.006991,6945700,511.290009,520.700012,547.820007,6,3,1
2021-03-08,514.460022,518.840027,492.850006,493.329987,493.329987,3981800,25.990020999999956,-21.130034999999964,-0.041072,516.390015,-0.044656,517.91,532.53,542.04,526.97,535.76,-8.789999999999964,-2.8,-5.989999999999964,2.61,7.18,26.66,578.6999999999999,505.38,18.26,5070000,-0.214635,2963900,516.390015,511.290009,520.700012,2,3,1
2021-03-09,507.309998,513.109985,503.820007,506.440002,506.440002,3470000,9.289978000000076,-0.8699960000000146,-0.001715,493.329987,0.026575,509.63,528.56,539.97,522.95,534.49,-11.539999999999964,-4.74,-6.799999999999963,3.55,6.75,34.47,579.7900000000001,500.15000000000003,18.66,3981800,-0.128535,6433900,493.329987,516.390015,511.290009,3,3,1
2021-03-10,513.5,518.969971,504.25,504.540009,504.540009,3771500,14.719970999999987,-8.959991000000002,-0.017449,506.440002,-0.003752,506.4,523.67,537.24,521.78,533.5,-11.720000000000027,-5.53,-6.190000000000027,3.55,6.66,34.77,578.98,495.5,18.77,3470000,0.086888,2662400,506.440002,493.329987,516.390015,4,3,1
2021-03-11,512.200012,530.23999,510.709991,523.059998,523.059998,4714500,19.529999000000032,10.859985999999935,0.021203,504.540009,0.036707,508.75,521.31,535.21,522.96,531.55,-8.589999999999918,-6.07,-2.519999999999918,4.87,6.09,44.43,575.47,494.95000000000005,19.88,3771500,0.250033,7376900,504.540009,506.440002,493.329987,5,3,1
2021-03-12,512.5,526.51001,506.589996,518.02002,518.02002,3981700,19.92001399999998,5.520020000000045,0.010771,523.059998,-0.009636,509.08,519.22,533.24,521.29,532.27,-10.980000000000018,-7.06,-3.9200000000000186,4.87,5.99,44.84,572.76,493.72,20.52,4714500,-0.155435,3395200,523.059998,504.540009,506.440002,6,3,1
2021-03-15,516.320007,520.72998,508.029999,520.25,520.25,3484300,12.69998099999998,3.9299929999999677,0.007612,518.02002,0.004305,514.46,516.18,531.42,520.08,531.19,-11.110000000000014,-8.19,-2.920000000000014,4.14,5.99,40.87,569.74,493.09999999999997,19.26,3981700,-0.124922,6879500,518.02002,523.059998,504.540009,2,3,1
2021-03-16,524.469971,533.419983,523.210022,524.030029,524.030029,3238900,10.209961000000021,-0.43994199999997363,-8.39E-4,520.25,0.007266,517.98,513.81,529.76,522.27,530.27,-8.0,-8.67,0.6699999999999999,3.9,5.99,39.43,566.2,493.32,18.93,3484300,-0.07043,10118400,520.25,518.02002,523.059998,3,3,1
2021-03-17,522.0,528.369995,514.299988,524.440002,524.440002,2817400,14.070007000000032,2.4400020000000495,0.004674,524.030029,7.82E-4,521.96,514.18,528.41,522.23,531.35,-9.120000000000005,-9.5,0.37999999999999545,3.92,5.51,41.57,563.4499999999999,493.36999999999995,18.46,3238900,-0.130137,12935800,524.030029,520.25,518.02002,4,3,1
2021-03-18,516.400024,517.900024,503.850006,504.790009,504.790009,4094500,14.050018000000023,-11.610015000000033,-0.022483,524.440002,-0.037469,518.31,513.53,526.24,515.89,529.99,-14.100000000000023,-10.44,-3.6600000000000232,3.92,6.36,38.13,561.5,490.98,18.85,2817400,0.45329,8841300,524.440002,524.030029,520.25,5,3,1
2021-03-19,504.959991,513.190002,501.630005,512.179993,512.179993,4386400,11.559997000000067,7.220001999999965,0.014298,504.790009,0.01464,517.14,513.11,524.84,514.05,527.86,-13.81000000000006,-11.0,-2.810000000000059,3.61,6.36,36.21,559.98,489.70000000000005,18.73,4094500,0.071291,13227700,504.790009,524.440002,524.030029,6,3,1
2021-03-22,509.130005,529.309998,509.130005,523.109985,523.109985,3360600,20.179992999999968,13.979980000000069,0.027459,512.179993,0.02134,517.71,516.09,524.31,516.13,527.36,-11.230000000000018,-10.96,-0.27000000000001734,4.39,6.16,41.61,559.2099999999999,489.40999999999997,19.38,4386400,-0.233859,16588300,512.179993,504.790009,524.440002,2,3,1
2021-03-23,529.869995,543.119995,529.400024,535.090027,535.090027,5583500,13.719970999999987,5.2200319999999465,0.009852,523.109985,0.022902,519.92,518.95,523.75,515.94,528.04,-12.099999999999909,-11.0,-1.099999999999909,5.25,4.22,55.44,557.53,489.97,18.66,3360600,0.661459,22171800,523.109985,512.179993,504.790009,3,3,1
2021-03-24,533.780029,534.419983,520.0,520.809998,520.809998,4102200,14.419983000000002,-12.970031000000063,-0.024298,535.090027,-0.026687,519.2,520.58,522.12,518.46,526.7,-8.240000000000009,-10.97,2.7299999999999915,5.25,4.57,53.46,552.88,491.36,18.03,5583500,-0.2653,18069600,535.090027,523.109985,512.179993,4,3,1
2021-03-25,516.98999,518.530029,497.0,502.859985,502.859985,4926800,21.530029000000013,-14.13000500000004,-0.027331,520.809998,-0.034466,518.81,518.56,519.93,515.8,524.51,-8.710000000000036,-10.71,1.9999999999999645,4.88,5.85,45.48,549.55,490.30999999999995,18.38,4102200,0.201014,13142800,520.809998,535.090027,523.109985,5,3,1
2021-03-26,502.820007,508.720001,496.679993,508.049988,508.049988,3467800,12.040008,5.229981000000009,0.010401,502.859985,0.010321,517.98,517.56,518.39,517.1,522.21,-5.110000000000014,-10.05,4.939999999999987,5.25,4.2,55.56,547.05,489.72999999999996,17.38,4926800,-0.296135,16610600,502.859985,520.809998,535.090027,6,3,1
2021-03-29,505.660004,518.0,504.399994,513.950012,513.950012,3330000,13.600006000000008,8.290008,0.016394,508.049988,0.011613,516.15,516.93,516.56,515.94,520.73,-4.789999999999964,-9.69,4.900000000000036,4.74,4.2,53.02,540.9,492.21999999999997,16.94,3467800,-0.039737,19940600,508.049988,502.859985,520.809998,2,3,1
2021-03-30,510.51001,514.409973,506.910004,513.390015,513.390015,2418100,7.499969000000021,2.880004999999926,0.005641,513.950012,-0.00109,511.81,515.87,514.84,515.85,521.86,-6.009999999999991,-9.34,3.330000000000009,4.74,4.11,53.56,534.24,495.44000000000005,16.42,3330000,-0.273844,17522500,513.950012,508.049988,502.859985,3,3,1
2021-03-31,515.669983,528.130005,515.440002,521.659973,521.659973,3503100,12.690002999999933,5.989990000000034,0.011616,513.390015,0.016109,511.98,515.59,514.88,517.25,522.83,-5.580000000000041,-8.4,2.8199999999999594,4.01,4.11,49.38,534.34,495.42,15.64,2418100,0.448699,21025600,513.390015,513.950012,508.049988,4,3,1
2021-04-01,529.929993,540.5,527.030029,539.419983,539.419983,3938600,13.469970999999987,9.489990000000034,0.017908,521.659973,0.034045,519.29,519.05,516.29,520.72,523.15,-2.42999999999995,-7.13,4.70000000000005,5.27,3.75,58.43,538.53,494.04999999999995,15.56,3503100,0.124318,24964200,521.659973,513.390015,513.950012,5,4,2
2021-04-05,540.01001,542.849976,529.22998,540.669983,540.669983,3355900,13.619996000000015,0.6599730000000363,0.001222,539.419983,0.002317,525.82,521.9,517.5,521.14,523.38,-2.240000000000009,-6.13,3.889999999999991,5.2,3.75,58.1,542.26,492.74,15.63,3938600,-0.147946,28320100,539.419983,521.659973,513.390015,2,4,2
2021-04-06,544.809998,554.169983,543.299988,544.530029,544.530029,3474200,10.869995000000017,-0.2799689999999373,-5.14E-4,540.669983,0.007139,531.93,524.04,520.06,525.73,526.54,-0.8099999999999454,-4.88,4.0700000000000545,5.21,3.75,58.15,544.88,495.23999999999995,15.65,3355900,0.035251,31794300,540.669983,539.419983,521.659973,3,4,2
2021-04-07,543.5,549.640015,541.450012,546.98999,546.98999,2151300,8.190002999999933,3.4899900000000343,0.006421,544.530029,0.004518,538.65,525.23,522.09,530.48,527.68,2.800000000000068,-3.65,6.450000000000069,5.36,3.75,58.84,548.7900000000001,495.39000000000004,15.23,3474200,-0.380778,33945600,544.530029,540.669983,539.419983,4,4,2
2021-04-08,551.130005,556.900024,547.570007,554.580017,554.580017,4309800,9.330016999999998,3.450012000000015,0.00626,546.98999,0.013876,545.24,528.61,524.59,535.8,526.0,9.799999999999955,-1.6,11.399999999999954,5.9,2.34,71.6,553.63,495.55,14.47,2151300,1.003347,38255400,546.98999,544.530029,540.669983,5,4,2
2021-04-09,552.690002,556.900024,547.109985,555.309998,555.309998,2894000,9.790038999999979,2.619995999999901,0.00474,554.580017,0.001316,548.42,533.85,526.21,536.88,526.9,9.980000000000018,0.08,9.900000000000018,5.42,2.34,69.85,558.3100000000001,494.11,14.34,4309800,-0.328507,41149400,554.580017,546.98999,544.530029,6,4,2
2021-04-12,551.049988,557.97998,549.580017,552.780029,552.780029,2944100,8.399962999999957,1.7300410000000284,0.00314,555.309998,-0.004556,550.84,538.33,527.94,536.91,529.51,7.399999999999977,1.43,5.9699999999999775,4.64,2.52,64.8,561.9000000000001,493.9800000000001,13.5,2894000,0.017312,38205300,555.309998,554.580017,546.98999,2,4,2
2021-04-13,557.0,559.75,550.299988,553.72998,553.72998,2720300,9.450012000000015,-3.270020000000045,-0.005871,552.780029,0.001718,552.68,542.31,529.62,540.19,528.19,12.0,3.44,8.56,3.85,2.52,60.44,565.24,494.0,12.75,2944100,-0.076016,40925600,552.780029,555.309998,554.580017,3,4,2
2021-04-14,554.869995,554.869995,538.530029,540.02002,540.02002,3740300,16.339966000000004,-14.849974999999972,-0.026763,553.72998,-0.024759,551.28,544.97,530.42,540.96,530.83,10.129999999999995,5.18,4.949999999999996,3.85,2.48,60.82,566.2199999999999,494.61999999999995,12.84,2720300,0.374959,37185300,553.72998,552.780029,555.309998,4,4,2
2021-04-15,544.169983,553.48999,542.659973,549.219971,549.219971,3139100,10.830016999999998,5.049987999999985,0.00928,540.02002,0.017036,550.21,547.73,531.66,542.16,531.94,10.219999999999914,6.59,3.6299999999999137,4.51,1.2,78.98,568.3,495.02,12.1,3740300,-0.160736,40324400,540.02002,553.72998,552.780029,5,4,2
2021-04-16,550.539978,551.97998,539.51001,546.539978,546.539978,3209100,12.46996999999999,-4.0,-0.007266,549.219971,-0.00488,548.46,548.44,533.74,543.94,535.52,8.420000000000073,7.77,0.6500000000000732,4.14,1.39,74.86,568.66,498.82,12.13,3139100,0.022299,37115300,549.219971,540.02002,553.72998,6,4,2
2021-04-19,546.900024,556.440002,545.530029,554.440002,554.440002,4288700,10.909973000000036,7.539978000000019,0.013787,546.539978,0.014455,548.79,549.81,535.86,547.95,536.24,11.710000000000036,9.16,2.5500000000000362,4.28,1.39,75.49,570.38,501.34000000000003,11.94,3209100,0.336418,41404000,546.539978,549.219971,540.02002,2,4,2
2021-04-20,554.419983,563.559998,546.299988,549.570007,549.570007,11257600,17.260009999999966,-4.84997599999997,-0.008748,554.440002,-0.008784,547.96,550.32,537.18,548.37,537.53,10.840000000000032,10.06,0.7800000000000313,4.28,1.7,71.57,571.68,502.67999999999995,12.63,4288700,1.624945,30146400,554.440002,546.539978,549.219971,3,4,2
2021-04-21,508.0,515.460022,503.600006,508.899994,508.899994,22897400,11.860015999999973,0.8999939999999924,0.001772,549.570007,-0.074003,541.73,546.51,535.87,542.82,535.92,6.900000000000091,9.73,-2.8299999999999095,3.69,4.6,44.51,572.61,499.13,14.87,11257600,1.03395,7249000,549.570007,554.440002,546.539978,4,4,2
2021-04-22,513.820007,513.960022,500.549988,508.779999,508.779999,9061100,13.410033999999996,-5.040008000000057,-0.009809,508.899994,-2.36E-4,533.65,541.93,535.27,537.91,533.97,3.939999999999941,9.06,-5.12000000000006,2.42,4.61,34.42,573.43,497.11,14.48,22897400,-0.604274,-1812100,508.899994,549.570007,554.440002,5,4,2
2021-04-23,509.01001,509.700012,500.700012,505.549988,505.549988,7307700,9.0,-3.4600220000000377,-0.006798,508.779999,-0.006349,525.45,536.95,535.4,533.96,529.21,4.75,8.77,-4.02,2.33,4.84,32.5,573.0799999999999,497.71999999999997,14.15,9061100,-0.193509,-9119800,508.779999,508.899994,549.570007,6,4,2
2021-04-26,506.76001,510.480011,503.0,510.299988,510.299988,4388800,7.48001099999999,3.5399779999999623,0.006986,505.549988,0.009396,516.62,532.7,535.52,530.41,528.8,1.6100000000000136,7.61,-5.999999999999987,2.4,4.84,33.15,572.88,498.15999999999997,13.72,7307700,-0.399428,-4731000,505.549988,508.779999,508.899994,2,4,2
2021-04-27,512.619995,512.98999,504.579987,505.549988,505.549988,3761300,8.410003000000017,-7.070007000000032,-0.013792,510.299988,-0.009308,507.82,527.89,535.1,526.25,528.56,-2.3099999999999454,6.23,-8.539999999999946,2.22,5.18,30.0,573.64,496.56,13.73,4388800,-0.142978,-8492300,510.299988,505.549988,508.779999,3,4,2
2021-04-28,505.200012,508.399994,503.339996,506.519989,506.519989,3193000,5.059998000000007,1.3199769999999944,0.002613,505.549988,0.001919,507.34,524.54,534.75,523.34,528.55,-5.209999999999923,4.52,-9.729999999999922,1.75,5.18,25.25,574.23,495.27,13.39,3761300,-0.151091,-5299300,505.549988,510.299988,505.549988,4,4,2
2021-04-29,507.600006,509.290009,499.0,509.0,509.0,5127800,10.290008999999998,1.3999939999999924,0.002758,506.519989,0.004896,507.38,520.51,534.12,519.29,525.17,-5.8799999999999955,2.93,-8.809999999999995,1.87,5.18,26.52,574.86,493.38,13.42,3193000,0.605951,-171500,506.519989,505.549988,510.299988,5,4,2
2021-04-30,505.0,514.549988,505.0,513.469971,513.469971,4413200,9.549987999999985,8.469970999999987,0.016772,509.0,0.008782,508.97,517.21,532.82,519.63,521.88,-2.25,1.38,-3.63,2.19,5.0,30.46,574.5,491.14000000000004,13.5,5127800,-0.139358,4241700,509.0,506.519989,505.549988,6,4,2
2021-05-03,512.650024,518.950012,505.200012,509.109985,509.109985,4091900,13.75,-3.5400390000000357,-0.006905,513.469971,-0.008491,508.73,512.67,531.24,517.65,521.63,-3.980000000000018,-0.27,-3.710000000000018,2.13,5.31,28.63,574.04,488.44,13.81,4413200,-0.072804,149800,513.469971,509.0,506.519989,2,5,2
2021-05-04,510.779999,511.630005,496.790009,503.179993,503.179993,4349500,14.839995999999985,-7.600005999999951,-0.014879,509.109985,-0.011648,508.26,508.04,529.18,516.49,521.06,-4.569999999999936,-1.54,-3.0299999999999363,2.13,4.76,30.91,573.26,485.09999999999997,13.7,4091900,0.062954,-4199700,509.109985,513.469971,509.0,3,5,2
2021-05-05,504.98999,507.779999,494.630005,496.079987,496.079987,3129400,13.149993999999992,-8.91000299999996,-0.017644,503.179993,-0.01411,506.17,506.75,526.63,512.69,519.14,-6.449999999999932,-2.7,-3.7499999999999316,1.47,5.26,21.84,572.23,481.03,13.68,4349500,-0.280515,-7329100,503.179993,509.109985,513.469971,4,5,2
2021-05-06,495.98999,499.549988,491.369995,499.549988,499.549988,3783700,8.179992999999968,3.5599980000000073,0.007178,496.079987,0.006995,504.28,505.83,523.88,505.19,518.8,-13.609999999999957,-4.74,-8.869999999999957,1.72,5.07,25.33,569.02,478.74,13.38,3129400,0.209082,-3545400,496.079987,503.179993,509.109985,5,5,2
2021-05-07,504.619995,508.549988,501.119995,503.839996,503.839996,3132800,7.429992999999968,-0.7799990000000321,-0.001546,499.549988,0.008588,502.35,505.66,521.31,504.97,520.1,-15.129999999999995,-6.6,-8.529999999999996,1.46,5.07,22.36,564.7299999999999,477.88999999999993,13.24,3783700,-0.172027,-412600,499.549988,496.079987,503.179993,6,5,2
2021-05-10,502.0,503.149994,486.109985,486.690002,486.690002,5131600,17.040008999999998,-15.309998000000007,-0.030498,503.839996,-0.034039,497.87,503.3,518.0,501.72,517.79,-16.069999999999936,-8.13,-7.9399999999999356,1.46,5.95,19.7,561.4,474.6,13.27,3132800,0.638023,-5544200,503.839996,499.549988,496.079987,2,5,2
